Nummer;Text_vorher;NOM;Text_danach;Dateiname;Textsorte;Periode;Sprachraum;Jahr;Jahrzehnt;Periode_dreissig;Erstglied;Lemma;Nicht-native_Basis;Hapax_Legomenon;Simplexbasis;Majuskel;Adj;mit_ADJ;Prep_NOM;Genitiv;NOM_V;Prep;Det;Numerus;Anmerkung;Praefix
17194;mit einander, und so geniessen sie das sprachlose ;Entzuecken; der denkenden Liebe.         In duestrer stiller ;HUMA_P3_WOD_1784_WeibsRAW.txt;HUMA;P3;WOD;1784;1785;1770-1800;NA;Entzücken;NEIN;NEIN;NEIN;JA;sprachlos;JA;NEIN;POSTNOM;NEIN;NA;b;SG;NA;ent
16489;"en; denkt Euch tausendfach erhoeht Euer hoechstes ";Entzuecken;: das waere die Venus von Medicis.         Alles i;HUMA_P3_WMD_1789_ItalienRAW.txt;HUMA;P3;WMD;1789;1785;1770-1800;NA;Entzücken;NEIN;NEIN;NEIN;JA;höchstes;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;ent
883;en. Lass mich Schoenste Kuehlung finden weil mein ;Entzueden;/ von dir entsteht. Amor pfleget Thron und Krohnen;DRAM_P1_NoD_1700_FreyheitRAW.txt;DRAM;P1;NoD;1700;1705;1680-1710;NA;Entzünden;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ent
8646;/       Als mein Anstoss/       Ist fuer uns kein ;erbarmen;/       Wilt du mein GOtt/       Allein mit Spott/;DRAM_P2_WOD_1702_HelvetiaRAW.txt;DRAM;P2;WOD;1702;1705;1680-1710;NA;Erbarmen;NEIN;NEIN;NEIN;NEIN;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;er
48773;en: Ich will mich dein erbarmen. Esa. LIV. 8. Das ;Erbarmen; des HErrn ist die schoene Quelle, die wir in dem ;SERM_P3_OMD_1756_TrostRAW.txt;SERM;P3;OMD;1756;1755;1740-1770;NA;Erbarmen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;er
48799; an sich fuer ein trostloses Volk seyn? Ein solch ;Erbarmen;, das unendlich vor jenem allgemeinen Erbarmen Got;SERM_P3_OMD_1756_TrostRAW.txt;SERM;P3;OMD;1756;1755;1740-1770;NA;Erbarmen;NEIN;NEIN;NEIN;JA;solch;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;er
48798;den decket. 1. Pet. IV. 8. Sollte dis vaeterliche ;Erbarmen; des HErrn, (so nennet es die Schrift) Psal. CIII.;SERM_P3_OMD_1756_TrostRAW.txt;SERM;P3;OMD;1756;1755;1740-1770;NA;Erbarmen;NEIN;NEIN;NEIN;JA;väterlich;JA;NEIN;POSTNOM;NEIN;NA;s;SG;NA;er
13358;haellt ihn auf und faellt vor ihm nieder. Daniel. ;Erbarmen; Herr! Erbarmen! Franz. Ja oder Nein! Daniel. Gnae;DRAM_P3_WOD_1781_RaeuberRAW.txt;DRAM;P3;WOD;1781;1785;1770-1800;NA;Erbarmen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;er
13359;und faellt vor ihm nieder. Daniel. Erbarmen Herr! ;Erbarmen;! Franz. Ja oder Nein! Daniel. Gnaediger Herr! ich;DRAM_P3_WOD_1781_RaeuberRAW.txt;DRAM;P3;WOD;1781;1785;1770-1800;NA;Erbarmen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;er
4738;das centrum cordis, aus diser coition die Forcht/ ;Erblassen;/ schwachheit dess Geistes und dess bewegenden org;HUMA_P1_WOD_1662_MusurgiaRAW.txt;HUMA;P1;WOD;1662;1665;1650-1680;NA;Erblassen;NEIN;JA;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;er
23883;m Mercurium vitae gebrauchen/ wann man ihn/ so er ;Erbrechen; verursachen soll mit gemeinem Wasser/ wo er aber ;SCIE_P1_WMD_1687_ArtzneyKunstRAW.txt;SCIE;P1;WMD;1687;1685;1680-1710;NA;Erbrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;er
25850;auch wol mit mehrerer oder minderer uebelkeit und ;Erbrechen; vergesellschaftet ist. 4.) Wenn durch den oft und;SCIE_P2_NoD_1736_AnweisungRAW.txt;SCIE;P2;NoD;1736;1735;1710-1740;NA;Erbrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;er
780;s zu Timeen Nur wiederum zuruecke gehen/ dir mein ;Ergetzen; meine Zier und angenehmstes Theil von meinem Sieg;DRAM_P1_NoD_1700_FreyheitRAW.txt;DRAM;P1;NoD;1700;1705;1680-1710;NA;Ergötzen;NEIN;JA;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;er
43611;d sonderlich dessen Fortsetzung, oder das stetige ;Erinnern; nicht leiden, weil der aufgegangene Saame auf die;SERM_P2_OMD_1734_EvangelischRAW.txt;SERM;P2;OMD;1734;1735;1710-1740;NA;Erinnern;NEIN;NEIN;NEIN;JA;stetig;JA;NEIN;KEIN;NEIN;NA;b;SG;NA;er
1088;o muss sie in was Noth mein sicher Geist verfiel  ;Erkennen; von mir selbst! ich aber mein verhoffen/  Starrt ;DRAM_P1_OMD_1657_CardenioRAW.txt;DRAM;P1;OMD;1657;1655;1650-1680;NA;Erkennen;NEIN;JA;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;er
12900;"ne in Worte uebersetzt werden zu duerfen; das nie ";Erlaeutern; gewisser geheimen Gefuehle ein freyer, treuherzig;HUMA_P3_NoD_1788_MenschenRAW.txt;HUMA;P3;NoD;1788;1785;1770-1800;NA;Erläutern;NEIN;JA;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;er
14980;, und um Dilation zu bitten, deren Ertheilung dem ;Ermessen; der Regierunge ueberlassen bleibet. Wenn aber kei;LEGA_P3_OMD_1767_ProcessOrdnungRAW.txt;LEGA;P3;OMD;1767;1765;1740-1770;NA;Ermessen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;er
16774;"erden; und bleibt solchen Falls dem richterlichen ";Ermessen;: in wie weit einer solchen sonst verwerfflichen, ;LEGA_P3_OOD_1769_TheresianaRAW.txt;LEGA;P3;OOD;1769;1765;1740-1770;NA;Ermessen;NEIN;NEIN;NEIN;JA;richterlich;JA;NEIN;KEIN;NEIN;NA;b;SG;NA;er
25078; gebraten zu seyn schien. Sobald sich mein erstes ;Erstaunen; gelegt hatte, schloss ich mit meinen Leuten um di;NARR_P3_NoD_1786_MuenchhausenRAW.txt;NARR;P3;NoD;1786;1785;1770-1800;NA;Erstaunen;NEIN;NEIN;NEIN;JA;Zahlwort;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;er
29912;dir. Es hat auch mir noch wohlgethan, das frische ;Erwarmen; des Himmels, noch hab' ich sie mitgefuehlt, die n;NARR_P3_WOD_1797_HyperionRAW.txt;NARR;P3;WOD;1797;1795;1770-1800;NA;Erwärmen;NEIN;JA;NEIN;JA;frisch;JA;NEIN;POSTNOM;NEIN;NA;b;SG;NA;er
16437;ren/ damit derselbe desto besser gienge: Item Bey-;Essen;/ weil sie bey dem Trunck nicht uebel schmecken so;NARR_P1_OOD_1667_SimplicissimusRAW.txt;NARR;P1;OOD;1667;1665;1650-1680;Bei;Essen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;NA
16373;s auch kein Mensch innen ward/ biss das Schueppen-;Essen; auff den Tisch kam/ und mich und sich selbst verr;NARR_P1_OOD_1667_SimplicissimusRAW.txt;NARR;P1;OOD;1667;1665;1650-1680;Schüppen;Essen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;NA
16434;uss donnert: Man brachte Gerichter/ desswegen Vor-;Essen; genant/ weil sie gewuertzt/ und vor dem Trunck zu;NARR_P1_OOD_1667_SimplicissimusRAW.txt;NARR;P1;OOD;1667;1665;1650-1680;Vor;Essen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;NA
15291;d begehren von dem Hauswirth umb Geld ein stuecke ;Essen;/ welches ihnen auch nicht versaget/ sondern gar b;NARR_P1_OMD_1671_RuebezahlRAW.txt;NARR;P1;OMD;1671;1675;1650-1680;NA;Essen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;NA
21711;schen/ das Feuer muste immerzu sieden und braten/ ;Essen; und Trincken/ und anders guts Leben/ hat ihme sei;NARR_P2_OOD_1703_NarrennestRAW.txt;NARR;P2;OOD;1703;1705;1680-1710;NA;Essen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;NA
46872;aber seynd pure Humanae, pur Menschliche, nemlich ;Essen;, Trincken, Schlaffen, Arbeiten, und sich nach dem;SERM_P2_WOD_1730_SeelenLiechtRAW.txt;SERM;P2;WOD;1730;1735;1710-1740;NA;Essen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;NA
7292;den bey ihm nicht wolten zwingen lassen, und kein ;excusiren; mehr halff so gieng endlich nach gehaltener visit;HUMA_P2_OMD_1717_DienstMaegdeRAW.txt;HUMA;P2;OMD;1717;1715;1710-1740;NA;Exkusieren;JA;JA;NA;NEIN;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;NA
37227;Sam. 12. 5. 7.] Die meisten aber verstehen dieses ;fallen; von den Faellen/ die in einige Schaden/ und Ungel;SERM_P1_NoD_1677_LeichSermonRAW.txt;SERM;P1;NoD;1677;1675;1650-1680;NA;Fallen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;NA
25785;      Anmerckungen ueber die Zweyte Regel und das ;Fallen;" des &#9791;rii.         1. Wenn der &#9791;rius b";SCIE_P2_NoD_1734_BarometerRAW.txt;SCIE;P2;NoD;1734;1735;1710-1740;NA;Fallen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;NA
30737; regieret. Weilen also die Schwehre nicht nur das ;fallen; der uns nahen Koerper gegen die Erde wuerket, son;SCIE_P2_WOD_1741_ErdenRAW.txt;SCIE;P2;WOD;1741;1745;1740-1770;NA;Fallen;NEIN;NEIN;JA;NEIN;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;NA
12956;her Erarmung dem unmaessigen Trincken/ Schwelgen/ ;Feyren;/ und Faullentzen beyzumessen/ und kundbarer Dinge;LEGA_P2_WOD_1738_ConstantzRAW.txt;LEGA;P2;WOD;1738;1735;1710-1740;NA;Feiern;NEIN;JA;JA;JA;unmäßig;JA;NEIN;KEIN;NEIN;NA;b;SG;NA;NA
3033;hoss/ jhn sitzen/       Doch konte meine Bitt und ;Flehen; gantz nichts nuetzen.       Oct. Was ist uns dann;DRAM_P1_WMD_1662_TomyrisRAW.txt;DRAM;P1;WMD;1662;1665;1650-1680;NA;Flehen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;NA
23104;sondern so gar auch/ indem Chaumborg sein voriges ;Flehen; wiederhohlte/ sich ihnen gantz und gar ergab/ und;NARR_P2_WMD_1716_FleurieRAW.txt;NARR;P2;WMD;1716;1715;1710-1740;NA;Flehen;NEIN;NEIN;JA;JA;vorig;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;NA
12928;"&#156;nnen auf keine andre Art ihrem bestaendigen ";Flehen;" entrinnen. Aber lebe wol; ich muss in meinen Gart";DRAM_P3_WOD_1762_EvanderRAW.txt;DRAM;P3;WOD;1762;1765;1740-1770;NA;Flehen;NEIN;NEIN;JA;JA;beständig;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;NA
8020;, Spielen, Affterreden, Verlaeumden, Laestern und ;Fluchen; herrschet ja ueberall. Und wie kommt das? Sind et;HUMA_P2_OMD_1729_BiedermannRAW.txt;HUMA;P2;OMD;1729;1725;1710-1740;NA;Fluchen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;NA
18315;esell oder Knecht ausser demselben sein Brodt und ;Fortkommen; zu suchen auf kurz oder lange Zeit bey Herrschaft;LEGA_P3_WOD_1769_ZunftOrdnungenRAW.txt;LEGA;P3;WOD;1769;1765;1740-1770;NA;Fortkommen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;fort
11210;rement! 10. Millionen Kaufschilling, das waer ein ;Fressen;!         HANSWURST. Nun! wo haben sie ihre Tochte;DRAM_P3_OOD_1764_MaegeraRAW.txt;DRAM;P3;OOD;1764;1765;1740-1770;NA;Fressen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;u;SG;NA;NA
11087;r Herr!       Jetter. Sein Hals waer' ein rechtes ;Fressen; fuer einen Scharfrichter.       Soest. Bist du to;DRAM_P3_OMD_1788_EgmontRAW.txt;DRAM;P3;OMD;1788;1785;1770-1800;NA;Fressen;NEIN;NEIN;JA;JA;recht;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;NA
7034;d kamen des Abends um 7 Uhr in Königsberg an. Das ;Frolocken; der Stadt war allgemein, und man fand auf eine Vi;berlinische_nachrichten_1740_1_fin.txt;NEWS;P2;NoD;1740;1745;1740-1770;NA;Frohlocken;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;NA
1950;Mensch kan auff Erden Beglickt genent werden. Das ;Foerchten; gibt Peinen/ Das Hoffen gibt Plagen. Beede Der Me;DRAM_P1_OOD_1675_PirrusRAW.txt;DRAM;P1;OOD;1675;1675;1650-1680;NA;Fürchten;NEIN;JA;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;NA
14784;suessen durch die angenehme Vorbildung/ und seine ;gebrechen; verbessern/ in dem man sie an einem andern verdam;NARR_P1_NoD_1682_MandorellRAW.txt;NARR;P1;NoD;1682;1685;1680-1710;NA;Gebrechen;NEIN;NEIN;NEIN;NEIN;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ge
1951;orte/ Gewaesche/ und boese Nachreden/ welches ein ;Gebrechen; ist/ den die weltlichen Gesetze nimmer genug verh;HUMA_P1_OMD_1685_ChristenStatRAW.txt;HUMA;P1;OMD;1685;1685;1680-1710;NA;Gebrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;u;SG;NA;ge
5365;: In der Histori der Richter/ finden wir vilerley ;Gebrechen; grosser Leuten/ wie auch an den Israelitischen un;HUMA_P1_WOD_1686_BetrachtungRAW.txt;HUMA;P1;WOD;1686;1685;1680-1710;NA;Gebrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;s;SG;NA;ge
5318; die aufrichtigste Hertzen haben ihre Maengel und ;Gebrechen;/ etliche seind unfreundlich und stoerrig/ einige ;HUMA_P1_WOD_1686_BetrachtungRAW.txt;HUMA;P1;WOD;1686;1685;1680-1710;NA;Gebrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ge
5268;n/ Rachgier/ Ungedult und andere Schwacheiten und ;Gebrechen;"; also dass es mit den Widergebohrnen fast ergehet";HUMA_P1_WOD_1686_BetrachtungRAW.txt;HUMA;P1;WOD;1686;1685;1680-1710;NA;Gebrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ge
8712;a/       Ey lerne da:       Schaw dass nicht dein ;Gebrechen;       Uns werde gleich/       Sonst wird dein Rei;DRAM_P2_WOD_1702_HelvetiaRAW.txt;DRAM;P2;WOD;1702;1705;1680-1710;NA;Gebrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ge
28575;r geschickteste und redlichste Staatsminister die ;Gebrechen; des Staats, wenn er sie auch einsieht, wenn es au;NARR_P3_WMD_1782_FragmenteRAW.txt;NARR;P3;WMD;1782;1785;1770-1800;NA;Gebrechen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;ge
43648; der Lehrer Pflantzen und Begiessen, und gibt das ;Gedeyen; darzu, 1. Cor. 3. Ein solcher Hoerer der goettlic;SERM_P2_OMD_1734_EvangelischRAW.txt;SERM;P2;OMD;1734;1735;1710-1740;NA;Gedenken;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ge
39822;vermittelst goettlicher Huelff und Beystands/ ein ;Genuegen; thun/ und das abgelesene Spruechlein ohne weitern;SERM_P1_WMD_1662_FuneraliaRAW.txt;SERM;P1;WMD;1662;1665;1650-1680;NA;Genügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;u;SG;NA;ge
37598;er dem Text in seiner Erklaerung wolte ein volles ;Genuegen; thun/ haette Ich ursach zu reden von dem Willen G;SERM_P1_NoD_1690_WilleGottesRAW.txt;SERM;P1;NoD;1690;1695;1680-1710;NA;Genügen;NEIN;NEIN;NEIN;JA;voll;JA;NEIN;KEIN;JA;NA;u;SG;NA;ge
7386;ut non tam Scholae quam vitae discatur, voelliges ;Genuegen; leiste. Diesemnach wird hinfuehro in allen Facult;LEGA_P2_NoD_1707_ReglementRAW.txt;LEGA;P2;NoD;1707;1705;1680-1710;NA;Genügen;NEIN;NEIN;NEIN;JA;völlig;JA;NEIN;KEIN;JA;NA;KEIN;SG;NA;ge
10229; und zu walten. Als nun der Jud dem Contract kein ;Genuegen; gethan/ kommt der von der Heyd nach bereits fuenf;LEGA_P2_OOD_1709_PromptuariiRAW.txt;LEGA;P2;OOD;1709;1705;1680-1710;NA;Genügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;s;SG;NA;ge
44466;ey/ genug wenn er nur denen Begierden dadurch ein ;Genuegen;" leistet; zu vielen Guten hingegen ist er traeg un";SERM_P2_OOD_1709_OrgelRAW.txt;SERM;P2;OOD;1709;1705;1680-1710;NA;Genügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;u;SG;NA;ge
9076;eit dem allergnaedigsten Kaeyserlichen Willen ein ;Genuegen;" zu leisten nicht ermangelt zu haben verhoffen; Al";LEGA_P2_OMD_1710_ReichsArchivRAW.txt;LEGA;P2;OMD;1710;1715;1710-1740;NA;Genügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;u;SG;NA;ge
49992;ngezweiflet in der Absicht/ denen Unterthanen ein ;Genuegen; zu geben/ als die an ihren Vorgesetzten nichts we;SERM_P3_OOD_1751_ElisabethaRAW.txt;SERM;P3;OOD;1751;1755;1740-1770;NA;Genügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;u;SG;NA;ge
17121;e, und diser letztern Vorschrifft schon das volle ;Genuegen; geschehe, wann nur jedem Religions-Theil dasjenig;LEGA_P3_WMD_1756_StaatsArchivRAW.txt;LEGA;P3;WMD;1756;1755;1740-1770;NA;Genügen;NEIN;NEIN;NEIN;JA;voll;JA;NEIN;KEIN;NEIN;NA;b;SG;NA;ge
29925;esse Wasser/ dann der Saltz-Geist widerstehet dem ;Gerinnen;. Dass aber die See nicht groesser wird/ ohneracht;SCIE_P2_WOD_1708_WunderbarenWeltRAW.txt;SCIE;P2;WOD;1708;1705;1680-1710;NA;Gerinnen;NEIN;JA;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ge
31697;Gluehen gleichsam erstickt werde, und dass dieses ;Gluehen; bey dem Zutritte der Luft wieder anhebe, sich zu ;SCIE_P3_NoD_1775_ChemieRAW.txt;SCIE;P3;NoD;1775;1775;1770-1800;NA;Glühen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;NA
3098; gar zu grosser Ernst macht nichts als Furcht und ;Grauen;.       Tom. Der wird zu letzt veracht wer keinen ;DRAM_P1_WMD_1662_TomyrisRAW.txt;DRAM;P1;WMD;1662;1665;1650-1680;NA;Grauen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;NA
10340; â€“ Ihr blickt so scheu umher, dass es einem ein ;Grauen;" einjagt; frigidus per ossa â€“ Sagt mir, was ists";DRAM_P3_OMD_1774_HofmeisterRAW.txt;DRAM;P3;OMD;1774;1775;1770-1800;NA;Grauen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;u;SG;NA;NA
26799; ihr mit der Hand zu winken. Darueber kam ihr ein ;Grausen;" an, doch wich sie nicht zurueck; sie stund, um re";NARR_P3_OMD_1782_VolksmaerchenRAW.txt;NARR;P3;OMD;1782;1785;1770-1800;NA;Grausen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;u;SG;NA;NA
10902;gessen und verachtet gelebt/ beruffen/ und dessen ;Gutachten;/ wie man dem Kouli-Chan begegnen sollte/ geforder;mercurius_graz_1744_fin.txt;NEWS;P2;OOD;1744;1745;1740-1770;NA;Gutachten;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;gut
9824;ahe, dass er mit aller Gewalt hoeher wollte: (das ;Haengen; pantomimisch anzeigend) er brachte ihn also auf g;DRAM_P3_NoD_1767_MinnaRAW.txt;DRAM;P3;NoD;1767;1765;1740-1770;NA;Hängen;NEIN;JA;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;NA
2654;ll verhoeren deine Worth/ Wann nicht entsteht ein ;Hassen;/ Will ich mich gern an End vnd Orth Zu Diensten b;DRAM_P1_OOD_1682_LiebesSigRAW.txt;DRAM;P1;OOD;1682;1685;1680-1710;NA;Hassen;NEIN;JA;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;u;SG;NA;NA
5428;zu einer andern Zeit. Aber wie fest ihr schon das ;Heyrathen; im Kopfe stecken muss, das koennen Sie daraus seh;DRAM_P2_NoD_1749_AlteJungferRAW.txt;DRAM;P2;NoD;1749;1745;1740-1770;NA;Heiraten;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;NA
3135;Erben/ solche Gnade/ Ehr/ Privilegia, Freyheiten/ ;Herkommen;/ Recht vnd Gerechtigkeit zu Confirmiren, zubekrae;LEGA_P1_OOD_1657_WildtfangRAW.txt;LEGA;P1;OOD;1657;1655;1650-1680;NA;Herkommen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;her
6090; ist auch ferner allhier auf dem Wein-Hof ein alt ;Herkommen; und Ordnung/ dieses Innhalts: Welchem Wein-Einsch;LEGA_P1_WOD_1683_UlmRAW.txt;LEGA;P1;WOD;1683;1685;1680-1710;NA;Herkommen;NEIN;NEIN;NEIN;JA;alt;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;her
4330;rigkeit/ Recht und Gerechtigkeit/ altes loebliche ;Herkommen;/ Ehr/ Tugend/ Heil und Wohlfart/ suchen/ fuerdern;LEGA_P1_WMD_1694_RathsSatzungRAW.txt;LEGA;P1;WMD;1694;1695;1680-1710;NA;Herkommen;NEIN;NEIN;NEIN;JA;löblich;JA;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;her
4366;Obrigkeit/ Recht/ Gerechtigkeit/ altes loebliches ;Herkommen;/ Ehr/ Tugend/ Heil und Wolfahrt mit getreuem Raht;LEGA_P1_WMD_1694_RathsSatzungRAW.txt;LEGA;P1;WMD;1694;1695;1680-1710;NA;Herkommen;NEIN;NEIN;NEIN;JA;löblich;JA;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;her
4460;Obrigkeit/ Recht/ Gerechtigkeit/ altes loebliches ;Herkommen;/ Ehr/ Tugend/ Respect/ Heil und Wohlfahrt mit get;LEGA_P1_WMD_1694_RathsSatzungRAW.txt;LEGA;P1;WMD;1694;1695;1680-1710;NA;Herkommen;NEIN;NEIN;NEIN;JA;löblich;JA;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;her
22970;te von dem Duc d'Orleans dieses Fremden Namen und ;Herkommen;. Duc de Orleans bedeutete ihm aber alsobald/ dass;NARR_P2_WMD_1716_FleurieRAW.txt;NARR;P2;WMD;1716;1715;1710-1740;NA;Herkommen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;her
361;eht es? rief er. So ziemlich! sagt' ich. Aber das ;Heucheln; war umsonst. Meine Stimme war voll geheimen Frohl;NARR_P3_WOD_1797_HyperionRAW.txt;NARR;P3;WOD;1797;1795;1770-1800;NA;Heucheln;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;NA
648;en, dass wir vor dir recht lauter seyn, und alles ;Heucheln; meiden, dass wir auf engen Wegen nicht in Eigensi;SERM_P3_NoD_1798_LetztePredigtRAW.txt;SERM;P3;NoD;1798;1795;1770-1800;NA;Heucheln;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;NA
1198;ns-Bahn?  Der Hafen der Gefahr/ der Ancker unsers ;hoffen;?  Stehn bei den Todten uns di Gnadens-Pforten off;DRAM_P1_OMD_1661_CleopatraRAW.txt;DRAM;P1;OMD;1661;1665;1650-1680;NA;Hoffen;NEIN;NEIN;JA;NEIN;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;NA
1952;ckt genent werden. Das Foerchten gibt Peinen/ Das ;Hoffen; gibt Plagen. Beede Der Mensch komt mit Weinen/ Vn;DRAM_P1_OOD_1675_PirrusRAW.txt;DRAM;P1;OOD;1675;1675;1650-1680;NA;Hoffen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;NA
8898;llein erretter sein/       Auff dich steht meines ;hoffen;.       Zichst du von mir dein gnaden Hand/       ;DRAM_P2_WOD_1702_HelvetiaRAW.txt;DRAM;P2;WOD;1702;1705;1680-1710;NA;Hoffen;NEIN;NEIN;JA;NEIN;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;NA
808;Alcib. Timea wehrtes Leben/ nach der mein eintzig ;Hoffen; steht. Doch was ist diss? Seh ich Aspasia hier ni;DRAM_P1_NoD_1700_FreyheitRAW.txt;DRAM;P1;NoD;1700;1705;1680-1710;NA;Hoffen;NEIN;NEIN;JA;JA;einzig;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;NA
680; ein Ungeluecks Comete droht. Ach Alcibiades mein ;Hoffen;! Von dir getrennt zu seyn/ das ist der Ursprung a;DRAM_P1_NoD_1700_FreyheitRAW.txt;DRAM;P1;NoD;1700;1705;1680-1710;NA;Hoffen;NEIN;NEIN;JA;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;NA
